,Name,Degree,Years_Of_Experience,Speciality_of_doctor,Location,City,dp_score,npv,consultation_fee
823,Dr. Umamaheshwari Nilange,"MBBS, MS - Obstetrics & Gynaecology",12 Years Experience Overall  (8 years as specialist),Gynecologist,"Wakad, Pune",Pune,100%,(45 votes),₹500
824,Dr. Lakshmi H K,"MBBS, DGO, DNB - Obstetrics & Gynecology",16 Years Experience Overall  (14 years as specialist),Gynecologist,"Hebbal, Bangalore",Bangalore,100%,(26 votes),₹800
825,Dr. Shruthi K,"MBBS, MS - Obstetrics & Gynaecology",15 Years Experience Overall  (11 years as specialist),Gynecologist,"Old Airport Road, Bangalore",Bangalore,88%,(165 votes),₹500
826,Dr. Vaishali Shedge,"MBBS, DGO",15 Years Experience Overall  (12 years as specialist),Gynecologist,"Borivali West, Mumbai",Mumbai,92%,(26 votes),₹800
827,Dr. Surbhi Rustagi,"MBBS, MD - Obstetrics & Gynaecology",25 Years Experience Overall  (21 years as specialist),Gynecologist,"Dwarka, Delhi",Delhi,68%,(22 votes),₹99
828,Dr. Anu Sridhar,"MBBS, MD - Obstetrics & Gynaecology",31 Years Experience Overall  (28 years as specialist),Gynecologist,"Bannerghatta Road, Bangalore",Bangalore,86%,(51 votes),₹800
829,Dr. Ramapraba Subburam,"MBBS, MS - Obstetrics & Gynaecology",10 Years Experience Overall  (4 years as specialist),Gynecologist,"Anna Nagar West, Chennai",Chennai,97%,(60 votes),₹500
830,Dr. Sagarika Aggarwal,"MBBS, MD - Obstetrics & Gynaecology",24 Years Experience Overall  (16 years as specialist),Gynecologist,"Lajpat Nagar, Delhi",Delhi,0,0,0
831,Dr. Aruna Muralidhar,"MBBS, MS - Obstetrics & Gynaecology, MRCOG(UK)",25 Years Experience Overall  (20 years as specialist),Gynecologist,"Jayanagar 5 Block, Bangalore",Bangalore,99%,(634 votes),₹600
832,Dr. Janaki V,"MBBS, MD - Obstetrics & Gynaecology, DGO",32 Years Experience Overall  (23 years as specialist),Gynecologist,"Moosapet, Hyderabad",Hyderabad,93%,(96 votes),₹500
833,Dr. Lakshmi Prasanna,"MBBS, DGO",25 Years Experience Overall  (21 years as specialist),Gynecologist,"Kondapur, Hyderabad",Hyderabad,97%,(38 votes),₹700
834,Dr. N Sapna Lulla,"MBBS, MS - Obstetrics & Gynaecology",23 Years Experience Overall  (15 years as specialist),Gynecologist,"Hebbal, Bangalore",Bangalore,98%,(2273 votes),₹700
835,Dr. Nandini M Hadalgi,"MBBS, MS - Obstetrics & Gynaecology",12 Years Experience Overall  (9 years as specialist),Gynecologist,"Indiranagar, Bangalore",Bangalore,0,0,₹600
836,Dr. Akta Bajaj,"MBBS, MD - Obstetrics & Gynaecology",25 Years Experience Overall  (19 years as specialist),Gynecologist,"Paschim Vihar, Delhi",Delhi,96%,(137 votes),₹700
837,Dr. Usha Rani,"MBBS, DGO, MD - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",31 Years Experience Overall  (30 years as specialist),Gynecologist,"Poonamalle, Chennai",Chennai,100%,(13 votes),₹500
838,Dr. Rohan Palshetkar,"MS - Obstetrics & Gynaecology, MBBS",12 Years Experience Overall  (7 years as specialist),Gynecologist,"Opera House, Mumbai",Mumbai,0,0,₹500
839,Dr. Ranjitha G Babu,"MBBS, MS - Obstetrics & Gynaecology",16 Years Experience Overall  (12 years as specialist),Gynecologist,"Rajajinagar, Bangalore",Bangalore,100%,(49 votes),₹600
840,Dr. Parinita Kalita,"MBBS, MD - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",32 Years Experience Overall  (26 years as specialist),Gynecologist,"IP Extension, Delhi",Delhi,89%,(314 votes),₹700
841,Dr. S Rama Priya,"MBBS, MD - Obstetrics & Gynaecology",23 Years Experience Overall  (18 years as specialist),Gynecologist,"JP Nagar, Bangalore",Bangalore,81%,(26 votes),₹700
842,Dr. Harmeet Malhotra,"MBBS, MD - Obstetrics & Gynaecology, DGO",46 Years Experience Overall  (44 years as specialist),Gynecologist,"Sarita Vihar, Delhi",Delhi,79%,(14 votes),₹2000
843,Dr. Shivani Sabharwal,"MBBS, MS - Obstetrics & Gynaecology",17 Years Experience Overall  (13 years as specialist),Gynecologist,"Karol Bagh, Delhi",Delhi,87%,(31 votes),₹1050
844,Dr. Meera Rajgopal,"MBBS, MD - Obstetrics & Gynaecology",30 Years Experience Overall,Gynecologist,"Ameerpet, Hyderabad",Hyderabad,0,0,₹500
845,Dr. Shubhada Kulkarni,"MBBS, MD - Obstetrics & Gynaecology",43 Years Experience Overall,Gynecologist,"Andheri West, Mumbai",Mumbai,91%,(158 votes),₹1000
846,Dr. Hemavathi Srinivasan,"MBBS, DNB - Obstetrics & Gynecology",22 Years Experience Overall  (11 years as specialist),Gynecologist,"Indiranagar, Bangalore",Bangalore,86%,(28 votes),₹700
847,Dr. Aditi Godse,"MBBS, DGO",15 Years Experience Overall  (12 years as specialist),Gynecologist,"Old Airport Road, Bangalore",Bangalore,0,0,₹750
848,Dr. Sukanya Patra,"MBBS, DGO, MRCOG(UK)",26 Years Experience Overall,Gynecologist,"Vasant Vihar, Delhi",Delhi,98%,(167 votes),₹1000
849,Dr. Archana Pathak,"MBBS, DGO, DNB - Obstetrics & Gynecology",33 Years Experience Overall  (27 years as specialist),Gynecologist,"Punjabi Bagh, Delhi",Delhi,0,0,₹1000
850,Dr. Narmada Katakam,"MBBS, MD - Obstetrics & Gynaecology, FRCOG (UK)",28 Years Experience Overall  (22 years as specialist),Gynecologist,"Kothapet, Hyderabad",Hyderabad,98%,(162 votes),₹700
851,Dr. Asha Hol,"MBBS, DGO",19 Years Experience Overall  (14 years as specialist),Gynecologist,"Sinhagad Road, Pune",Pune,98%,(108 votes),₹600
852,Dr. Sonal Prasad,"MBBS, DNB - Obstetrics & Gynecology, MNAMS - Obstetrics & Gynaecology, MS - Obstetrics & Gynaecology",11 Years Experience Overall  (6 years as specialist),Gynecologist,"Rohini, Delhi",Delhi,100%,(29 votes),₹600
853,Dr. Manorama Bhutani,"MBBS, MD - Obstetrics & Gynaecology",64 Years Experience Overall  (60 years as specialist),Gynecologist,"Greater Kailash Part 2, Delhi",Delhi,83%,(18 votes),₹1200
854,Dr. Anita K Mohan,"MBBS, DGO, FCPS - Mid. & Gynae, MD - Obstetrics & Gynaecology",28 Years Experience Overall  (27 years as specialist),Gynecologist,"Mahim, Mumbai",Mumbai,97%,(31 votes),₹1300
855,Dr. Aditi Singhi,"MBBS, MS - Obstetrics & Gynaecology",19 Years Experience Overall,Gynecologist,"Chembur, Mumbai",Mumbai,95%,(22 votes),₹1200
856,Dr. N S Saradha,"MBBS, MD - Obstetrics & Gynaecology",27 Years Experience Overall  (14 years as specialist),Gynecologist,"Vadapalani, Chennai",Chennai,0,0,₹800
857,Dr. Rinoy Sreedharan,"MBBS, MD - Obstetrics & Gynaecology",14 Years Experience Overall  (9 years as specialist),Gynecologist,"Bhandup, Mumbai",Mumbai,0,0,₹500
858,Dr. BKN Sudha,"MBBS, DGO, DNB - Obstetrics & Gynecology",16 Years Experience Overall  (13 years as specialist),Gynecologist,"KPHB, Hyderabad",Hyderabad,98%,(132 votes),₹500
859,Dr. Shalini K Mishra,"MBBS, MS - Obstetrics & Gynaecology",12 Years Experience Overall  (6 years as specialist),Gynecologist,"Marathahalli, Bangalore",Bangalore,100%,(55 votes),₹500
860,Dr. Chitra Ramamurthy,"MD - Obstetrics & Gynaecology, MBBS",42 Years Experience Overall  (38 years as specialist),Gynecologist,"Bannerghatta Road, Bangalore",Bangalore,94%,(227 votes),₹850
861,Dr. Monika Gupta,"MBBS, MS - Obstetrics & Gynaecology",15 Years Experience Overall  (9 years as specialist),Gynecologist,"Patel Nagar South, Delhi",Delhi,0,0,₹500
862,Dr. Sonam Gupta,"MBBS, MS - Obstetrics & Gynaecology",15 Years Experience Overall  (12 years as specialist),Gynecologist,"Paschim Vihar, Delhi",Delhi,0,0,₹800
863,Dr. Yogasalini,"MBBS, MS - Obstetrics & Gynaecology",12 Years Experience Overall  (11 years as specialist),Gynecologist,"Chromepet, Chennai",Chennai,100%,(67 votes),₹600
864,Dr. A Tamilselvi,"MBBS, DGO, MRCOG(UK), Fellow of Royal College of Obstetricians and Gynaecologists FRCOG (London)",30 Years Experience Overall  (26 years as specialist),Gynecologist,"Anna Nagar East, Chennai",Chennai,95%,(65 votes),₹600
865,Dr. Siri V,"MBBS, MS - Obstetrics & Gynaecology, Fellowship in Reproductive Medicine",16 Years Experience Overall  (11 years as specialist),Gynecologist,"Nagarbhavi, Bangalore",Bangalore,96%,(75 votes),₹400
866,Dr. Poonam Khera,"DGO, DNB - Obstetrics & Gynecology, MBBS",25 Years Experience Overall,Gynecologist,"Pusa Road, Delhi",Delhi,92%,(24 votes),₹1300
867,Dr. Deepika Rustogi,"MBBS, DGO",44 Years Experience Overall  (41 years as specialist),Gynecologist,"Ashok Vihar, Delhi",Delhi,0,0,₹99
868,Dr. P.Prasuna Rani,"MBBS, DGO",22 Years Experience Overall,Gynecologist,"Gachibowli, Hyderabad",Hyderabad,89%,(158 votes),₹900
869,Dr. Meeta Chawhan,"MBBS, MD - Obstetrics & Gynaecology",22 Years Experience Overall  (19 years as specialist),Gynecologist,"Whitefield, Bangalore",Bangalore,97%,(1093 votes),₹850
870,Dr. Anita Balakrishna,"MS - Obstetrics & Gynaecology, MBBS",22 Years Experience Overall  (20 years as specialist),Gynecologist,"Indiranagar, Bangalore",Bangalore,94%,(160 votes),₹800
871,Dr. Rajeshwari M V,"MBBS, MRCOG(UK)",12 Years Experience Overall,Gynecologist,"Banashankari 3rd Stage, Bangalore",Bangalore,100%,(21 votes),₹700
872,Dr. Yachna Grover,"MBBS, DGO",30 Years Experience Overall  (29 years as specialist),Gynecologist,"Greater Kailash Part 2, Delhi",Delhi,98%,(654 votes),₹1200
873,Dr. Jasmin Rath,"MBBS, MD - Obstetrics & Gynaecology",18 Years Experience Overall  (13 years as specialist),Gynecologist,"Kondapur, Hyderabad",Hyderabad,94%,(154 votes),₹600
874,Dr. Dhershana Raja,"MBBS, DGO",43 Years Experience Overall  (37 years as specialist),Gynecologist,"Bellandur, Bangalore",Bangalore,74%,(34 votes),₹550
875,Dr. Shalni .S,"MBBS, MD - Obstetrics & Gynaecology",11 Years Experience Overall,Gynecologist,"Madhapur, Hyderabad",Hyderabad,96%,(112 votes),₹600
876,Dr. Vijaya Sherbet,"MBBS, MD - Obstetrics & Gynaecology",31 Years Experience Overall,Gynecologist,"Hebbal, Bangalore",Bangalore,94%,(403 votes),₹800
877,Dr. V. Bharathi,"MBBS, MS - Obstetrics & Gynaecology",15 Years Experience Overall  (11 years as specialist),Gynecologist,"Mandaveli, Chennai",Chennai,96%,(55 votes),₹500
878,Dr. Nikitha C P,"MBBS, MS - Obstetrics & Gynaecology",7 Years Experience Overall  (4 years as specialist),Gynecologist,"HSR Layout, Bangalore",Bangalore,0,0,₹600
879,Dr. Praveena Shenoi,"MBBS, MD - Obstetrics & Gynaecology, MRCOG(UK)",31 Years Experience Overall  (28 years as specialist),Gynecologist,"Marathahalli, Bangalore",Bangalore,98%,(1355 votes),₹900
880,Dr. Jay Mehta,"MBBS, DNB - Obstetrics & Gynecology",11 Years Experience Overall  (7 years as specialist),Gynecologist,"Ghatkopar East, Mumbai",Mumbai,85%,(26 votes),₹3000
881,Dr. S.P. Nirmala,"DGO, MBBS, DNB - Obstetrics & Gynecology",20 Years Experience Overall  (16 years as specialist),Gynecologist,"Beeramguda, Hyderabad",Hyderabad,89%,(95 votes),₹400
882,Dr. Nagaveni.R,"MBBS, DGO, DNB - Obstetrics & Gynecology",15 Years Experience Overall  (12 years as specialist),Gynecologist,"Kothanur, Bangalore",Bangalore,99%,(750 votes),₹500
883,Dr. Nilesh Jain,"MBBS, DNB - Obstetrics & Gynecology",22 Years Experience Overall  (16 years as specialist),Gynecologist,"Ghatkopar East, Mumbai",Mumbai,0,0,₹1500
884,Dr. Mamatha P,"MBBS, DGO",14 Years Experience Overall  (9 years as specialist),Gynecologist,"JP Nagar 7 Phase, Bangalore",Bangalore,0,0,₹650
885,Dr. Juhee Jain,"MBBS, MD - Obstetrics & Gynaecology",37 Years Experience Overall  (33 years as specialist),Gynecologist,"Mehrauli, Delhi",Delhi,93%,(167 votes),₹800
886,Dr. Geeta Komar,"MBBS, MD - Obstetrics & Gynaecology",21 Years Experience Overall  (17 years as specialist),Gynecologist,"Whitefield, Bangalore",Bangalore,75%,(12 votes),₹800
887,Dr. Nirmal Bhrgava,"MBBS, MS - Obstetrics & Gynaecology",13 Years Experience Overall  (7 years as specialist),Gynecologist,"Rohini, Delhi",Delhi,0,0,₹500
888,Dr. Chinthu M,"MBBS, DGO",9 Years Experience Overall  (5 years as specialist),Gynecologist,"Kolathur, Chennai",Chennai,100%,(33 votes),₹500
889,Dr. G.Preetha,"MBBS, DGO, MS - Obstetrics & Gynaecology",12 Years Experience Overall,Gynecologist,"Selaiyur, Chennai",Chennai,0,0,₹400
890,Dr. Girish Dani,"MBBS, DGO, MD - Obstetrics & Gynaecology",47 Years Experience Overall,Gynecologist,"Borivali East, Mumbai",Mumbai,100%,(18 votes),₹2000
891,Dr. Aarthi Bharat,"MBBS, MD - Obstetrics & Gynaecology",23 Years Experience Overall,Gynecologist,"Banashankari, Bangalore",Bangalore,97%,(411 votes),₹600
892,Dr. Harshitha Krishnappa,"MBBS, MS - Obstetrics & Gynaecology",5 Years Experience Overall  (2 years as specialist),Gynecologist,"Koramangala 5 Block, Bangalore",Bangalore,0,0,₹650
893,Dr. M. Nikhila,"MS - Obstetrics & Gynaecology, MBBS",10 Years Experience Overall  (4 years as specialist),Gynecologist,"Nallagandla, Hyderabad",Hyderabad,0,0,₹400
894,Dr. Preeti Prabhakar Shetty,"MBBS, MD - Obstetrics & Gynaecology",18 Years Experience Overall,Gynecologist,"Bannerghatta Road, Bangalore",Bangalore,27%,(15 votes),₹850
895,Dr. Vidya Muralidhar,"MBBS, DGO, DNB - Obstetrics & Gynecology, DNB - Obstetrics & Gynecology",13 Years Experience Overall  (8 years as specialist),Gynecologist,"Hebbal Kempapura, Bangalore",Bangalore,98%,(224 votes),₹400
896,Dr. Nidhi Singh,"MBBS, MS - Obstetrics & Gynaecology",7 Years Experience Overall  (2 years as specialist),Gynecologist,"Dwarka Sector 6, Delhi",Delhi,0,0,₹600
897,Dr. Seema Roy,"MBBS, DNB - Obstetrics & Gynecology",19 Years Experience Overall  (7 years as specialist),Gynecologist,"Tilak Nagar, Delhi",Delhi,100%,(37 votes),₹600
898,Dr. Sambit M Nanda,"MBBS, MS - Obstetrics & Gynaecology",9 Years Experience Overall  (5 years as specialist),Gynecologist,"Bandra West, Mumbai",Mumbai,0,0,₹1000
899,Dr. Priti Shyamkul,"MBBS, DNB - Obstetrics & Gynecology",19 Years Experience Overall  (8 years as specialist),Gynecologist,"Andheri East, Mumbai",Mumbai,94%,(102 votes),₹800
900,Dr. Shraddha Ganatra,"MBBS, DGO",13 Years Experience Overall,Gynecologist,"Malad West, Mumbai",Mumbai,0,0,₹700
901,Dr. Thamarai,"MBBS, DGO",26 Years Experience Overall  (12 years as specialist),Gynecologist,"Manapakkam, Chennai",Chennai,96%,(194 votes),₹350
902,Dr. Megha Tuli,"MBBS, MD - Obstetrics & Gynaecology",11 Years Experience Overall  (7 years as specialist),Gynecologist,"Jayanagar, Bangalore",Bangalore,0,0,₹99
903,Dr. Kiruthiga. T,"MBBS, MS - Obstetrics & Gynaecology",7 Years Experience Overall  (6 years as specialist),Gynecologist,"Porur, Chennai",Chennai,0,0,₹650
904,Dr. Monisha M.R,"MBBS, MD - Obstetrics & Gynaecology",12 Years Experience Overall  (7 years as specialist),Gynecologist,"Anna Nagar, Chennai",Chennai,0,0,₹500
905,Dr. Kamini Sudha Madhuri,"MBBS, DGO",24 Years Experience Overall  (21 years as specialist),Gynecologist,"Kondapur, Hyderabad",Hyderabad,100%,(119 votes),₹700
906,Dr. Ayesha Sharieff,"MBBS, MRCOG(UK)",31 Years Experience Overall  (14 years as specialist),Gynecologist,"Jayanagar 5 Block, Bangalore",Bangalore,76%,(21 votes),₹600
907,Dr. Vikram Sharad Shah,"MBBS, MD - Obstetrics & Gynaecology",24 Years Experience Overall,Gynecologist,"Mahim, Mumbai",Mumbai,95%,(19 votes),₹1300
908,Dr. Meenal Mehendale,"MBBS, DNB - Obstetrics & Gynecology",18 Years Experience Overall  (12 years as specialist),Gynecologist,"Baner, Pune",Pune,0,0,₹500
909,Dr. Garima Sharma,"MS - Obstetrics & Gynaecology, Post Doctoral Fellowship in Reproductive Medicine, MBBS, DNB - Obstetrics & Gynecology",12 Years Experience Overall  (8 years as specialist),Gynecologist,"Mulund, Mumbai",Mumbai,99%,(93 votes),₹800
910,Dr. A.Shalini,"MBBS, MS - Obstetrics & Gynaecology",10 Years Experience Overall  (8 years as specialist),Gynecologist,"Kondapur, Hyderabad",Hyderabad,0,0,₹700
911,Dr. Swapna S,"MBBS, DGO",14 Years Experience Overall  (9 years as specialist),Gynecologist,"HBR Layout, Bangalore",Bangalore,0,0,₹600
912,Dr. Anil Chittake,"MBBS, DNB - Obstetrics & Gynecology, DGO",25 Years Experience Overall  (22 years as specialist),Gynecologist,"Baner, Pune",Pune,98%,(1378 votes),₹700
913,Dr. Yashica Gudesar,"MBBS, DNB - Obstetrics & Gynecology",23 Years Experience Overall  (13 years as specialist),Gynecologist,"Dwarka Sector 6, Delhi",Delhi,95%,(844 votes),₹900
914,Dr. Sushil Shinde,MS - Obstetrics & Gynaecology,12 Years Experience Overall,Gynecologist,"Vileparle West, Mumbai",Mumbai,0,0,₹1500
915,Dr. Asmita Potdar,"MBBS, DNB - Obstetrics & Gynecology",20 Years Experience Overall  (13 years as specialist),Gynecologist,"Aundh, Pune",Pune,90%,(71 votes),₹900
916,Dr. Gayathri  D Kamath,"MBBS, MD - Obstetrics & Gynaecology, DGO, MRCOG(UK)",29 Years Experience Overall,Gynecologist,"Bannerghatta Road, Bangalore",Bangalore,97%,(165 votes),₹800
917,Dr. Deepti K,"DNB - Obstetrics & Gynecology, MBBS",13 Years Experience Overall  (8 years as specialist),Gynecologist,"Kharadi, Pune",Pune,0,0,₹500
918,Dr. Bobby M,"MBBS, MD - Obstetrics & Gynaecology, MRCOG(UK)",20 Years Experience Overall  (14 years as specialist),Gynecologist,"Thoraipakkam, Chennai",Chennai,100%,(59 votes),₹750
919,Dr. Supriya Goyal,"MBBS, MS - Obstetrics & Gynaecology",13 Years Experience Overall  (9 years as specialist),Gynecologist,"Vasant Kunj, Delhi",Delhi,97%,(32 votes),₹800
920,Dr. Shelly Singh,"MBBS, MD - Obstetrics & Gynaecology",32 Years Experience Overall  (27 years as specialist),Gynecologist,"Panchsheel Park, Delhi",Delhi,0,0,₹1600
921,Dr. Rachna Verma,"MBBS, DNB - Obstetrics & Gynecology",29 Years Experience Overall  (22 years as specialist),Gynecologist,"Vasant Kunj, Delhi",Delhi,98%,(309 votes),₹1200
922,Dr. Meenakshi R Kamath,"MBBS, DGO",32 Years Experience Overall  (27 years as specialist),Gynecologist,"Jayanagar, Bangalore",Bangalore,95%,(221 votes),₹600
923,Dr. Vasudha Shekhar,"MBBS, DGO",29 Years Experience Overall  (23 years as specialist),Gynecologist,"Jayanagar, Bangalore",Bangalore,99%,(92 votes),₹700
924,Dr. Anusha Reddy B,"MBBS, MS - Obstetrics & Gynaecology",16 Years Experience Overall  (11 years as specialist),Gynecologist,"Hitech City, Hyderabad",Hyderabad,0,0,₹700
925,Dr. Rita Mhaskar,"MBBS, MD - Obstetrics & Gynaecology",42 Years Experience Overall  (39 years as specialist),Gynecologist,"Koramangala 1 Block, Bangalore",Bangalore,91%,(260 votes),₹1000
926,Dr. Madhuri Vidyashankar P,"MBBS, MS - Obstetrics & Gynaecology",21 Years Experience Overall  (17 years as specialist),Gynecologist,"Jayanagar 5 Block, Bangalore",Bangalore,96%,(56 votes),₹700
927,Dr. Sushama Surve Kunjir,"MBBS, MD - Obstetrics & Gynaecology, MRCOG(UK)",14 Years Experience Overall  (10 years as specialist),Gynecologist,"Hadapsar, Pune",Pune,100%,(18 votes),₹700
928,Dr. Sonia Naik,"MBBS, MD - Obstetrics & Gynaecology",29 Years Experience Overall  (25 years as specialist),Gynecologist,"Panchsheel Park, Delhi",Delhi,62%,(26 votes),₹1200
929,Dr. Sunita Arora,"MBBS, MD - Obstetrics & Gynaecology, Fellow of Indian College of Obstetrics and Gynecology (FICOG), FICS",25 Years Experience Overall  (20 years as specialist),Gynecologist,"Greater Kailash Part 2, Delhi",Delhi,100%,(49 votes),₹1500
930,Dr. Disha Sridhar,"MBBS, MD - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",21 Years Experience Overall  (17 years as specialist),Gynecologist,"Indiranagar, Bangalore",Bangalore,85%,(66 votes),₹700
931,Dr. Anuradha S,"MBBS, MD - Obstetrics & Gynaecology",33 Years Experience Overall  (21 years as specialist),Gynecologist,"Malleswaram, Bangalore",Bangalore,95%,(470 votes),₹850
